file,batch,pair_id,variant,model,label,chars
D07466.docx,batch01,abstract-ART000888872,human,human,human,883
D07467.docx,batch01,abstract-ART000903067,human,human,human,310
D07468.docx,batch01,abstract-ART000869396,human,human,human,468
D07469.docx,batch01,abstract-ART000905926,human,human,human,497
D07470.docx,batch01,abstract-ART000880723,human,human,human,503
D07471.docx,batch01,abstract-ART000852107,human,human,human,314
D07472.docx,batch01,abstract-ART000904713,human,human,human,657
D07473.docx,batch01,abstract-ART000878293,human,human,human,332
D07474.docx,batch01,abstract-ART000877338,human,human,human,314
D07475.docx,batch01,abstract-ART000869475,human,human,human,521
D07476.docx,batch01,abstract-ART001297636,human,human,human,695
D07477.docx,batch01,abstract-ART000869414,human,human,human,326
D07478.docx,batch01,abstract-ART000858004,human,human,human,555
D07479.docx,batch01,abstract-ART000875649,human,human,human,843
D07480.docx,batch01,abstract-ART000905550,human,human,human,1056
D07481.docx,batch01,abstract-ART000898451,human,human,human,576
D07482.docx,batch01,abstract-ART000863310,human,human,human,670
D07483.docx,batch01,abstract-ART002022698,human,human,human,419
D07484.docx,batch01,abstract-ART000885499,human,human,human,757
D07485.docx,batch01,abstract-ART000861277,human,human,human,772
D07486.docx,batch01,abstract-ART000906035,human,human,human,387
D07487.docx,batch01,abstract-ART000889090,human,human,human,406
D07488.docx,batch01,abstract-ART002069274,human,human,human,497
D07489.docx,batch01,abstract-ART000888992,human,human,human,562
D07490.docx,batch01,abstract-ART000876976,human,human,human,1001
D07491.docx,batch01,abstract-ART001474378,human,human,human,486
D07492.docx,batch01,abstract-ART000892525,human,human,human,926
D07493.docx,batch01,abstract-ART000902764,human,human,human,677
D07494.docx,batch01,abstract-ART001403619,human,human,human,496
D07495.docx,batch01,abstract-ART000903065,human,human,human,451
D07496.docx,batch01,abstract-ART000858573,human,human,human,919
D07497.docx,batch01,abstract-ART000907350,human,human,human,374
D07498.docx,batch01,abstract-ART000861353,human,human,human,357
D07499.docx,batch01,abstract-ART000897027,human,human,human,459
D07500.docx,batch01,abstract-ART000880386,human,human,human,508
D07501.docx,batch01,abstract-ART000896207,human,human,human,418
D07502.docx,batch01,abstract-ART000881814,human,human,human,353
D07503.docx,batch01,abstract-ART000906505,human,human,human,550
D07504.docx,batch01,abstract-ART000897450,human,human,human,706
D07505.docx,batch01,abstract-ART000878888,human,human,human,331
D07506.docx,batch01,abstract-ART000902212,human,human,human,530
D07507.docx,batch01,abstract-ART001423553,human,human,human,605
D07508.docx,batch01,abstract-ART002031410,human,human,human,611
D07509.docx,batch01,abstract-ART000864686,human,human,human,340
D07510.docx,batch01,abstract-ART000867757,human,human,human,481
D07511.docx,batch01,abstract-ART000858670,human,human,human,950
D07512.docx,batch01,abstract-ART000864206,human,human,human,632
D07513.docx,batch01,abstract-ART000861164,human,human,human,475
D07514.docx,batch01,abstract-ART000867297,human,human,human,365
D07515.docx,batch01,abstract-ART000861520,human,human,human,496
D07516.docx,batch01,abstract-ART000900751,human,human,human,478
D07517.docx,batch01,abstract-ART000868105,human,human,human,1001
D07518.docx,batch01,abstract-ART000865280,human,human,human,461
D07519.docx,batch01,abstract-ART002378640,human,human,human,342
D07520.docx,batch01,abstract-ART000863619,human,human,human,497
D07521.docx,batch01,abstract-ART000888458,human,human,human,580
D07522.docx,batch01,abstract-ART000872943,human,human,human,583
D07523.docx,batch01,abstract-ART000867286,human,human,human,452
D07524.docx,batch01,abstract-ART000897947,human,human,human,1144
D07525.docx,batch01,abstract-ART000888563,human,human,human,635
D07526.docx,batch01,abstract-ART002133320,human,human,human,539
D07527.docx,batch01,abstract-ART000852629,human,human,human,602
D07528.docx,batch01,abstract-ART000905342,human,human,human,463
D07529.docx,batch01,abstract-ART002261217,human,human,human,808
D07530.docx,batch01,abstract-ART000892599,human,human,human,405
D07531.docx,batch01,abstract-ART000869480,human,human,human,486
D07532.docx,batch01,abstract-ART000895548,human,human,human,685
D07533.docx,batch01,abstract-ART000895458,human,human,human,1040
D07534.docx,batch01,abstract-ART000882835,human,human,human,504
D07535.docx,batch01,abstract-ART000874914,human,human,human,848
D07536.docx,batch01,abstract-ART000893118,human,human,human,476
D07537.docx,batch01,abstract-ART000854459,human,human,human,558
D07538.docx,batch01,abstract-ART000901426,human,human,human,1153
D07539.docx,batch01,abstract-ART000905981,human,human,human,515
D07540.docx,batch01,abstract-ART000904705,human,human,human,663
D07541.docx,batch01,abstract-ART000885362,human,human,human,876
D07542.docx,batch01,abstract-ART001414229,human,human,human,621
D07543.docx,batch01,abstract-ART000867756,human,human,human,437
D07544.docx,batch01,abstract-ART000899518,human,human,human,672
D07545.docx,batch01,abstract-ART000868941,human,human,human,443
D07546.docx,batch01,abstract-ART000874483,human,human,human,982
D07547.docx,batch01,abstract-ART000865177,human,human,human,573
D07548.docx,batch01,abstract-ART000852072,human,human,human,572
D07549.docx,batch01,abstract-ART000888500,human,human,human,562
D07550.docx,batch01,abstract-ART000897844,human,human,human,1135
D07551.docx,batch01,abstract-ART000899841,human,human,human,678
D07552.docx,batch01,abstract-ART000903786,human,human,human,330
D07553.docx,batch01,abstract-ART000882417,human,human,human,420
D07554.docx,batch01,abstract-ART000884105,human,human,human,540
D07555.docx,batch01,abstract-ART000885958,human,human,human,549
D07556.docx,batch01,abstract-ART000893949,human,human,human,384
D07557.docx,batch01,abstract-ART000854110,human,human,human,303
D07558.docx,batch01,abstract-ART000855982,human,human,human,1136
D07559.docx,batch01,abstract-ART002298990,human,human,human,738
D07560.docx,batch01,abstract-ART000903564,human,human,human,798
D07561.docx,batch01,abstract-ART000865371,human,human,human,584
D07562.docx,batch01,abstract-ART000868784,human,human,human,826
D07563.docx,batch01,abstract-ART000872364,human,human,human,468
D07564.docx,batch01,abstract-ART000905420,human,human,human,462
D07565.docx,batch01,abstract-ART000881033,human,human,human,790
D07566.docx,batch01,abstract-ART000903889,human,human,human,1158
D07567.docx,batch01,abstract-ART000872362,human,human,human,508
D07568.docx,batch01,abstract-ART002119287,human,human,human,882
D07569.docx,batch01,abstract-ART000888528,human,human,human,744
D07570.docx,batch01,abstract-ART001473404,human,human,human,422
D07571.docx,batch01,abstract-ART000864185,human,human,human,1167
D07572.docx,batch01,abstract-ART000904959,human,human,human,489
D07573.docx,batch01,abstract-ART000863203,human,human,human,930
D07574.docx,batch01,abstract-ART000908016,human,human,human,508
D07575.docx,batch01,abstract-ART000877082,human,human,human,523
D07576.docx,batch01,abstract-ART000858003,human,human,human,570
D07577.docx,batch01,abstract-ART000905929,human,human,human,471
D07578.docx,batch01,abstract-ART000869740,human,human,human,1124
D07579.docx,batch01,abstract-ART000896136,human,human,human,659
D07580.docx,batch01,abstract-ART001360786,human,human,human,467
D07581.docx,batch01,abstract-ART000893839,human,human,human,532
D07582.docx,batch01,abstract-ART001939116,human,human,human,427
D07583.docx,batch01,abstract-ART000858722,human,human,human,1081
D07584.docx,batch01,abstract-ART000852010,human,human,human,465
D07585.docx,batch01,abstract-ART000884059,human,human,human,652
D07586.docx,batch01,abstract-ART000900481,human,human,human,308
D07587.docx,batch01,abstract-ART002504836,human,human,human,643
D07588.docx,batch01,abstract-ART000893260,human,human,human,648
D07589.docx,batch01,abstract-ART002566457,human,human,human,684
D07590.docx,batch01,abstract-ART000872045,human,human,human,658
D07591.docx,batch01,abstract-ART000901324,human,human,human,675
D07592.docx,batch01,abstract-ART000868137,human,human,human,511
D07593.docx,batch01,abstract-ART000867512,human,human,human,378
D07594.docx,batch01,abstract-ART000906528,human,human,human,473
D07595.docx,batch01,abstract-ART000868130,human,human,human,434
D07596.docx,batch01,abstract-ART000875933,human,human,human,764
D07597.docx,batch01,abstract-ART000875747,human,human,human,347
D07598.docx,batch01,abstract-ART000865047,human,human,human,702
D07599.docx,batch01,abstract-ART002459558,human,human,human,410
D07600.docx,batch01,abstract-ART000904791,human,human,human,471
D07601.docx,batch01,abstract-ART000904488,human,human,human,855
D07602.docx,batch01,abstract-ART000881315,human,human,human,1009
D07603.docx,batch01,abstract-ART000852081,human,human,human,539
D07604.docx,batch01,abstract-ART000861947,human,human,human,785
D07605.docx,batch01,abstract-ART001766434,human,human,human,616
D07606.docx,batch01,abstract-ART000875745,human,human,human,848
D07607.docx,batch01,abstract-ART000884628,human,human,human,471
D07608.docx,batch01,abstract-ART000906428,human,human,human,382
D07609.docx,batch01,abstract-ART000852541,human,human,human,555
D07610.docx,batch01,abstract-ART000886086,human,human,human,517
D07611.docx,batch01,abstract-ART000868521,human,human,human,834
D07612.docx,batch01,abstract-ART000865966,human,human,human,340
D07613.docx,batch01,abstract-ART000899523,human,human,human,538
D07614.docx,batch01,abstract-ART000856021,human,human,human,1093
D07615.docx,batch01,abstract-ART000874911,human,human,human,547
D07616.docx,batch01,abstract-ART000884180,human,human,human,963
D07617.docx,batch01,abstract-ART000850832,human,human,human,850
D07618.docx,batch01,abstract-ART001786177,human,human,human,488
D07619.docx,batch01,abstract-ART000888977,human,human,human,406
D07620.docx,batch01,abstract-ART001975278,human,human,human,706
D07621.docx,batch01,abstract-ART000903506,human,human,human,345
D07622.docx,batch01,abstract-ART000860992,human,human,human,695
D07623.docx,batch01,abstract-ART000860646,human,human,human,1144
D07624.docx,batch01,abstract-ART000850896,human,human,human,661
D07625.docx,batch01,abstract-ART000861220,human,human,human,1116
D07626.docx,batch01,abstract-ART000900924,human,human,human,486
D07627.docx,batch01,abstract-ART000865985,human,human,human,631
D07628.docx,batch01,abstract-ART000899893,human,human,human,477
D07629.docx,batch01,abstract-ART000895441,human,human,human,575
D07630.docx,batch01,abstract-ART000903425,human,human,human,352
D07631.docx,batch01,abstract-ART000905245,human,human,human,562
D07632.docx,batch01,abstract-ART002141407,human,human,human,526
D07633.docx,batch01,abstract-ART000867927,human,human,human,898
D07634.docx,batch01,abstract-ART000861852,human,human,human,748
D07635.docx,batch01,abstract-ART000875766,human,human,human,625
D07636.docx,batch01,abstract-ART002542192,human,human,human,478
D07637.docx,batch01,abstract-ART000853126,human,human,human,757
D07638.docx,batch01,abstract-ART001256760,human,human,human,468
D07639.docx,batch01,abstract-ART000886248,human,human,human,737
D07640.docx,batch01,abstract-ART000875315,human,human,human,399
D07641.docx,batch01,abstract-ART000878860,human,human,human,757
D07642.docx,batch01,abstract-ART000871181,human,human,human,722
D07643.docx,batch01,abstract-ART000874636,human,human,human,732
D07644.docx,batch01,abstract-ART000883556,human,human,human,531
D07645.docx,batch01,abstract-ART000899894,human,human,human,450
D07646.docx,batch01,abstract-ART000894177,human,human,human,549
D07647.docx,batch01,abstract-ART000905045,human,human,human,572
D07648.docx,batch01,abstract-ART000902121,human,human,human,392
D07649.docx,batch01,abstract-ART000880956,human,human,human,472
D07650.docx,batch01,abstract-ART000897804,human,human,human,938
D07651.docx,batch01,abstract-ART000905882,human,human,human,581
D07652.docx,batch01,abstract-ART000905606,human,human,human,507
D07653.docx,batch01,abstract-ART000873227,human,human,human,576
D07654.docx,batch01,abstract-ART000854116,human,human,human,501
D07655.docx,batch01,abstract-ART001688381,human,human,human,729
D07656.docx,batch01,abstract-ART000869473,human,human,human,625
D07657.docx,batch01,abstract-ART000858395,human,human,human,473
D07658.docx,batch01,abstract-ART000850838,human,human,human,534
D07659.docx,batch01,abstract-ART000899858,human,human,human,431
D07660.docx,batch01,abstract-ART000852029,human,human,human,906
D07661.docx,batch01,abstract-ART000901865,human,human,human,856
D07662.docx,batch01,abstract-ART000875857,human,human,human,612
D07663.docx,batch01,abstract-ART000876379,human,human,human,697
D07664.docx,batch01,abstract-ART000865127,human,human,human,416
D07665.docx,batch01,abstract-ART000901013,human,human,human,406
D07666.docx,batch01,abstract-ART000863059,human,human,human,602
D07667.docx,batch01,abstract-ART000902296,human,human,human,357
D07668.docx,batch01,abstract-ART000879963,human,human,human,398
D07669.docx,batch01,abstract-ART000868132,human,human,human,651
D07670.docx,batch01,abstract-ART000852043,human,human,human,587
D07671.docx,batch01,abstract-ART000874908,human,human,human,677
D07672.docx,batch01,abstract-ART000899509,human,human,human,425
D07673.docx,batch01,abstract-ART000856057,human,human,human,526
D07674.docx,batch01,abstract-ART000896205,human,human,human,645
D07675.docx,batch01,abstract-ART001252733,human,human,human,423
D07676.docx,batch01,abstract-ART000869874,human,human,human,654
